Instancia,Inicial,Iteraciones,ItEfectivas,CantMemoria,PorcentajeVecindad,Aspirar,Tabu,Algoritmo,Time,Impacto,Optimo,N,Gap
CMI_n10.in,WP,300,9,35,15,True,TSS-E,TSS-E-WP,95.21000000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,35,15,False,TSS-E,TSS-E-WP,97.22500000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,50,15,True,TSS-E,TSS-E-WP,86.596,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,50,15,False,TSS-E,TSS-E-WP,97.947,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,100,15,True,TSS-E,TSS-E-WP,98.006,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,100,15,False,TSS-E,TSS-E-WP,96.368,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,200,15,True,TSS-E,TSS-E-WP,102.874,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,200,15,False,TSS-E,TSS-E-WP,94.606,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,300,15,True,TSS-E,TSS-E-WP,112.29,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,9,300,15,False,TSS-E,TSS-E-WP,100.051,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,15,True,TSS-E,TSS-E-WP,2419.1,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,15,False,TSS-E,TSS-E-WP,2608.59,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,20,15,True,TSS-E,TSS-E-WP,92.396,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,20,15,False,TSS-E,TSS-E-WP,93.03699999999999,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,35,15,True,TSS-E,TSS-E-WP,86.304,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,35,15,False,TSS-E,TSS-E-WP,91.739,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,50,15,True,TSS-E,TSS-E-WP,95.133,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,50,15,False,TSS-E,TSS-E-WP,91.437,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,100,15,True,TSS-E,TSS-E-WP,95.921,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,100,15,False,TSS-E,TSS-E-WP,107.267,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,200,15,True,TSS-E,TSS-E-WP,94.499,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,200,15,False,TSS-E,TSS-E-WP,94.596,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,300,15,True,TSS-E,TSS-E-WP,94.96000000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,300,15,False,TSS-E,TSS-E-WP,98.125,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,400,15,True,TSS-E,TSS-E-WP,113.251,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,400,15,False,TSS-E,TSS-E-WP,119.936,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,500,15,True,TSS-E,TSS-E-WP,99.75399999999999,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,9,500,15,False,TSS-E,TSS-E-WP,127.23200000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,15,True,TSS-E,TSS-E-WP,4351.75,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,15,False,TSS-E,TSS-E-WP,3930.12,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,20,15,True,TSS-E,TSS-E-WP,85.256,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,20,15,False,TSS-E,TSS-E-WP,90.985,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,35,15,True,TSS-E,TSS-E-WP,101.326,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,35,15,False,TSS-E,TSS-E-WP,94.876,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,50,15,True,TSS-E,TSS-E-WP,102.066,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,50,15,False,TSS-E,TSS-E-WP,92.043,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,100,15,True,TSS-E,TSS-E-WP,108.72800000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,100,15,False,TSS-E,TSS-E-WP,205.613,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,200,15,True,TSS-E,TSS-E-WP,106.516,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,200,15,False,TSS-E,TSS-E-WP,114.579,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,300,15,True,TSS-E,TSS-E-WP,100.809,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,300,15,False,TSS-E,TSS-E-WP,100.38600000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,400,15,True,TSS-E,TSS-E-WP,120.462,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,400,15,False,TSS-E,TSS-E-WP,109.086,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,500,15,True,TSS-E,TSS-E-WP,134.52100000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,9,500,15,False,TSS-E,TSS-E-WP,102.073,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,20,True,TSS-E,TSS-E-WP,649.912,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,20,False,TSS-E,TSS-E-WP,586.241,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,23,20,20,True,TSS-E,TSS-E-WP,196.888,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,23,20,20,False,TSS-E,TSS-E-WP,201.42,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,35,20,True,TSS-E,TSS-E-WP,200.358,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,35,20,False,TSS-E,TSS-E-WP,183.614,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,50,20,True,TSS-E,TSS-E-WP,230.92499999999998,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,50,20,False,TSS-E,TSS-E-WP,235.676,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,100,20,True,TSS-E,TSS-E-WP,179.864,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,22,100,20,False,TSS-E,TSS-E-WP,195.716,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,20,True,TSS-E,TSS-E-WP,1625.01,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,20,False,TSS-E,TSS-E-WP,1573.3500000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,23,20,20,True,TSS-E,TSS-E-WP,285.402,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,23,20,20,False,TSS-E,TSS-E-WP,207.107,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,35,20,True,TSS-E,TSS-E-WP,186.97,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,35,20,False,TSS-E,TSS-E-WP,191.673,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,50,20,True,TSS-E,TSS-E-WP,221.394,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,50,20,False,TSS-E,TSS-E-WP,192.70499999999998,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,100,20,True,TSS-E,TSS-E-WP,188.35,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,100,20,False,TSS-E,TSS-E-WP,352.10200000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,200,20,True,TSS-E,TSS-E-WP,353.748,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,200,20,False,TSS-E,TSS-E-WP,280.13,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,300,20,True,TSS-E,TSS-E-WP,202.243,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,22,300,20,False,TSS-E,TSS-E-WP,266.23,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,20,True,TSS-E,TSS-E-WP,2916.0,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,20,False,TSS-E,TSS-E-WP,2718.78,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,23,20,20,True,TSS-E,TSS-E-WP,188.36,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,23,20,20,False,TSS-E,TSS-E-WP,201.393,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,35,20,True,TSS-E,TSS-E-WP,193.932,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,35,20,False,TSS-E,TSS-E-WP,181.773,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,50,20,True,TSS-E,TSS-E-WP,208.824,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,50,20,False,TSS-E,TSS-E-WP,219.802,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,100,20,True,TSS-E,TSS-E-WP,213.071,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,100,20,False,TSS-E,TSS-E-WP,191.571,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,200,20,True,TSS-E,TSS-E-WP,337.868,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,200,20,False,TSS-E,TSS-E-WP,329.723,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,300,20,True,TSS-E,TSS-E-WP,228.805,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,300,20,False,TSS-E,TSS-E-WP,221.559,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,400,20,True,TSS-E,TSS-E-WP,254.92900000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,400,20,False,TSS-E,TSS-E-WP,227.359,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,500,20,True,TSS-E,TSS-E-WP,296.034,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,22,500,20,False,TSS-E,TSS-E-WP,266.11400000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,20,True,TSS-E,TSS-E-WP,4135.849999999999,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,20,False,TSS-E,TSS-E-WP,3892.68,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,23,20,20,True,TSS-E,TSS-E-WP,184.042,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,23,20,20,False,TSS-E,TSS-E-WP,197.013,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,35,20,True,TSS-E,TSS-E-WP,194.86800000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,35,20,False,TSS-E,TSS-E-WP,192.92000000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,50,20,True,TSS-E,TSS-E-WP,192.186,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,50,20,False,TSS-E,TSS-E-WP,385.027,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,100,20,True,TSS-E,TSS-E-WP,216.949,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,100,20,False,TSS-E,TSS-E-WP,182.533,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,200,20,True,TSS-E,TSS-E-WP,213.386,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,200,20,False,TSS-E,TSS-E-WP,273.46700000000004,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,300,20,True,TSS-E,TSS-E-WP,253.59599999999998,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,300,20,False,TSS-E,TSS-E-WP,211.782,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,400,20,True,TSS-E,TSS-E-WP,302.006,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,400,20,False,TSS-E,TSS-E-WP,246.208,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,500,20,True,TSS-E,TSS-E-WP,243.839,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,22,500,20,False,TSS-E,TSS-E-WP,213.744,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,25,True,TSS-E,TSS-E-WP,623.023,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,25,False,TSS-E,TSS-E-WP,622.9630000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,35,20,25,True,TSS-E,TSS-E-WP,298.421,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,35,20,25,False,TSS-E,TSS-E-WP,284.906,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,35,25,True,TSS-E,TSS-E-WP,259.241,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,35,25,False,TSS-E,TSS-E-WP,300.78,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,50,25,True,TSS-E,TSS-E-WP,260.416,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,50,25,False,TSS-E,TSS-E-WP,231.98,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,100,25,True,TSS-E,TSS-E-WP,244.729,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,26,100,25,False,TSS-E,TSS-E-WP,304.012,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,25,True,TSS-E,TSS-E-WP,1819.32,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,25,False,TSS-E,TSS-E-WP,2018.0699999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,35,20,25,True,TSS-E,TSS-E-WP,349.123,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,35,20,25,False,TSS-E,TSS-E-WP,260.613,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,35,25,True,TSS-E,TSS-E-WP,350.032,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,35,25,False,TSS-E,TSS-E-WP,232.471,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,50,25,True,TSS-E,TSS-E-WP,457.05400000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,50,25,False,TSS-E,TSS-E-WP,230.243,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,100,25,True,TSS-E,TSS-E-WP,232.86100000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,100,25,False,TSS-E,TSS-E-WP,243.34300000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,200,25,True,TSS-E,TSS-E-WP,259.79600000000005,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,200,25,False,TSS-E,TSS-E-WP,256.718,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,300,25,True,TSS-E,TSS-E-WP,264.399,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,26,300,25,False,TSS-E,TSS-E-WP,328.51599999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,25,True,TSS-E,TSS-E-WP,2851.67,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,25,False,TSS-E,TSS-E-WP,3324.3999999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,35,20,25,True,TSS-E,TSS-E-WP,271.548,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,35,20,25,False,TSS-E,TSS-E-WP,331.077,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,35,25,True,TSS-E,TSS-E-WP,250.55899999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,35,25,False,TSS-E,TSS-E-WP,246.10399999999998,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,50,25,True,TSS-E,TSS-E-WP,221.592,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,50,25,False,TSS-E,TSS-E-WP,213.899,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,100,25,True,TSS-E,TSS-E-WP,251.86599999999999,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,100,25,False,TSS-E,TSS-E-WP,225.802,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,200,25,True,TSS-E,TSS-E-WP,312.516,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,200,25,False,TSS-E,TSS-E-WP,274.464,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,300,25,True,TSS-E,TSS-E-WP,250.01299999999998,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,300,25,False,TSS-E,TSS-E-WP,299.302,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,400,25,True,TSS-E,TSS-E-WP,277.60699999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,400,25,False,TSS-E,TSS-E-WP,311.59,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,500,25,True,TSS-E,TSS-E-WP,315.041,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,26,500,25,False,TSS-E,TSS-E-WP,286.827,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,25,True,TSS-E,TSS-E-WP,4135.84,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,25,False,TSS-E,TSS-E-WP,4022.05,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,35,20,25,True,TSS-E,TSS-E-WP,377.861,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,35,20,25,False,TSS-E,TSS-E-WP,288.853,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,35,25,True,TSS-E,TSS-E-WP,238.10500000000002,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,35,25,False,TSS-E,TSS-E-WP,257.076,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,50,25,True,TSS-E,TSS-E-WP,213.209,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,50,25,False,TSS-E,TSS-E-WP,246.284,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,100,25,True,TSS-E,TSS-E-WP,229.472,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,100,25,False,TSS-E,TSS-E-WP,338.373,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,200,25,True,TSS-E,TSS-E-WP,283.20099999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,200,25,False,TSS-E,TSS-E-WP,308.214,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,300,25,True,TSS-E,TSS-E-WP,253.365,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,300,25,False,TSS-E,TSS-E-WP,276.834,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,400,25,True,TSS-E,TSS-E-WP,258.38899999999995,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,400,25,False,TSS-E,TSS-E-WP,346.286,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,500,25,True,TSS-E,TSS-E-WP,297.005,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,26,500,25,False,TSS-E,TSS-E-WP,302.593,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,30,True,TSS-E,TSS-E-WP,672.4780000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,30,False,TSS-E,TSS-E-WP,648.504,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,41,20,30,True,TSS-E,TSS-E-WP,375.567,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,41,20,30,False,TSS-E,TSS-E-WP,354.20099999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,35,30,True,TSS-E,TSS-E-WP,296.057,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,35,30,False,TSS-E,TSS-E-WP,383.53900000000004,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,50,30,True,TSS-E,TSS-E-WP,272.25,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,50,30,False,TSS-E,TSS-E-WP,316.968,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,100,30,True,TSS-E,TSS-E-WP,293.91499999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,33,100,30,False,TSS-E,TSS-E-WP,302.184,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,30,True,TSS-E,TSS-E-WP,2032.86,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,30,False,TSS-E,TSS-E-WP,2099.5499999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,41,20,30,True,TSS-E,TSS-E-WP,375.499,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,41,20,30,False,TSS-E,TSS-E-WP,351.06,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,35,30,True,TSS-E,TSS-E-WP,374.91799999999995,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,35,30,False,TSS-E,TSS-E-WP,292.31,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,50,30,True,TSS-E,TSS-E-WP,342.815,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,50,30,False,TSS-E,TSS-E-WP,410.012,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,100,30,True,TSS-E,TSS-E-WP,330.66499999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,100,30,False,TSS-E,TSS-E-WP,315.232,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,200,30,True,TSS-E,TSS-E-WP,353.794,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,200,30,False,TSS-E,TSS-E-WP,370.00699999999995,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,300,30,True,TSS-E,TSS-E-WP,360.814,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,33,300,30,False,TSS-E,TSS-E-WP,410.392,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,30,True,TSS-E,TSS-E-WP,3299.0499999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,500,5,30,False,TSS-E,TSS-E-WP,3258.6400000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,41,20,30,True,TSS-E,TSS-E-WP,342.245,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,41,20,30,False,TSS-E,TSS-E-WP,460.752,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,35,30,True,TSS-E,TSS-E-WP,290.715,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,35,30,False,TSS-E,TSS-E-WP,272.717,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,50,30,True,TSS-E,TSS-E-WP,303.139,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,50,30,False,TSS-E,TSS-E-WP,340.96700000000004,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,100,30,True,TSS-E,TSS-E-WP,299.548,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,100,30,False,TSS-E,TSS-E-WP,380.79600000000005,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,200,30,True,TSS-E,TSS-E-WP,355.663,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,200,30,False,TSS-E,TSS-E-WP,317.953,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,300,30,True,TSS-E,TSS-E-WP,351.086,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,300,30,False,TSS-E,TSS-E-WP,316.806,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,400,30,True,TSS-E,TSS-E-WP,323.013,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,400,30,False,TSS-E,TSS-E-WP,335.59,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,500,30,True,TSS-E,TSS-E-WP,330.874,2,3,10,0.3333333333333333
CMI_n10.in,WP,500,33,500,30,False,TSS-E,TSS-E-WP,356.743,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,30,True,TSS-E,TSS-E-WP,4476.06,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,700,5,30,False,TSS-E,TSS-E-WP,5228.09,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,41,20,30,True,TSS-E,TSS-E-WP,331.459,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,41,20,30,False,TSS-E,TSS-E-WP,346.48,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,35,30,True,TSS-E,TSS-E-WP,300.937,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,35,30,False,TSS-E,TSS-E-WP,285.145,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,50,30,True,TSS-E,TSS-E-WP,293.49199999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,50,30,False,TSS-E,TSS-E-WP,331.518,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,100,30,True,TSS-E,TSS-E-WP,328.086,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,100,30,False,TSS-E,TSS-E-WP,322.14500000000004,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,200,30,True,TSS-E,TSS-E-WP,326.21099999999996,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,200,30,False,TSS-E,TSS-E-WP,318.943,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,300,30,True,TSS-E,TSS-E-WP,333.09,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,300,30,False,TSS-E,TSS-E-WP,362.854,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,400,30,True,TSS-E,TSS-E-WP,589.8679999999999,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,400,30,False,TSS-E,TSS-E-WP,331.109,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,500,30,True,TSS-E,TSS-E-WP,340.76099999999997,2,3,10,0.3333333333333333
CMI_n10.in,WP,700,33,500,30,False,TSS-E,TSS-E-WP,366.10900000000004,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,40,True,TSS-E,TSS-E-WP,706.994,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,5,40,False,TSS-E,TSS-E-WP,786.779,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,20,40,True,TSS-E,TSS-E-WP,843.816,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,20,40,False,TSS-E,TSS-E-WP,827.8290000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,35,40,True,TSS-E,TSS-E-WP,764.533,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,100,35,40,False,TSS-E,TSS-E-WP,767.1940000000001,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,43,50,40,True,TSS-E,TSS-E-WP,406.50199999999995,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,43,50,40,False,TSS-E,TSS-E-WP,364.711,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,43,100,40,True,TSS-E,TSS-E-WP,358.78,2,3,10,0.3333333333333333
CMI_n10.in,WP,100,43,100,40,False,TSS-E,TSS-E-WP,398.02500000000003,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,40,True,TSS-E,TSS-E-WP,2257.79,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,5,40,False,TSS-E,TSS-E-WP,2182.55,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,20,40,True,TSS-E,TSS-E-WP,2120.56,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,20,40,False,TSS-E,TSS-E-WP,2238.66,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,35,40,True,TSS-E,TSS-E-WP,2464.47,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,300,35,40,False,TSS-E,TSS-E-WP,2647.96,2,3,10,0.3333333333333333
CMI_n10.in,WP,300,43,50,40,True,TSS-E,TSS-E-WP,372.351,2,3,10,0.3333333333333333
